,given20_estimated7,given17_estimated8,given3_estimated2,given13_estimated31,given16_estimated3,given11_estimated0,given21_estimated3,given0_estimated28,given26_estimated24,given11_estimated2
454,1.6647193,1.425683,2.902899,2.140452,1.4979655,2.8450756,1.4179295,1.4238673,1.4234958,2.4422922
455,1.6241995,1.5036112,2.9336574,2.0934172,1.4576042,2.943165,1.4710484,1.413865,1.4129033,2.5472777
456,1.6477418,1.4880301,2.9071343,2.159584,1.5316073,2.8501754,1.3959844,1.5234927,1.4546238,2.445919
457,1.625078,1.4842534,2.9206226,2.1028237,1.4406478,2.8804278,1.4334259,1.4052846,1.4011364,2.5035007
458,1.6910793,1.4222192,2.9785547,2.1015449,1.514653,2.885271,1.3663747,1.4360443,1.4785025,2.475658
459,1.6579663,1.4343467,2.8815212,2.1842902,1.537907,2.884234,1.4568928,1.4065994,1.4763389,2.470373
460,1.6880852,1.4137539,2.9246676,2.1658008,1.542356,2.8979774,1.3870312,1.4548604,1.4494529,2.5347733
461,1.6693864,1.4277458,2.897013,2.2191665,1.488544,2.889832,1.459409,1.4630423,1.5053502,2.4891515
462,1.6114473,1.4060754,2.8955538,2.1410909,1.5424138,2.8727849,1.4100122,1.4441575,1.4301864,2.4604433
463,1.6775578,1.4516912,2.906079,2.0585325,1.5088962,2.8698556,1.4395043,1.478853,1.4377818,2.4698005
464,1.6644161,1.4175717,2.9691198,2.1202095,1.560094,2.890949,1.3512805,1.4699882,1.4447262,2.4798064
465,1.6147851,1.4122913,2.9374204,2.2122202,1.5163169,2.863397,1.4591552,1.4773748,1.5198317,2.4757745
466,1.6177708,1.4839951,2.9582446,2.0951009,1.5397139,2.8872044,1.4150102,1.3921213,1.4901382,2.4816499
467,1.6484454,1.4562775,2.9383311,2.1415114,1.4566226,2.8747346,1.4205823,1.4997587,1.4668752,2.4525778
468,1.6212636,1.4366789,2.9433148,2.1364148,1.5162314,2.8512743,1.4414384,1.47116,1.4391483,2.4209554
469,1.6400737,1.4122814,2.9372325,2.2239459,1.5370474,2.8657591,1.4606913,1.4173366,1.4757195,2.498271
470,1.6269474,1.4532009,2.8710616,2.1218417,1.5164212,2.8804278,1.4304148,1.4458208,1.4446223,2.476346
471,1.6780646,1.4296975,2.939938,2.156705,1.5413952,2.8480356,1.3930337,1.4304701,1.5081334,2.5033584
472,1.6277436,1.4833558,2.9509706,2.1378295,1.5271319,2.912497,1.3802568,1.4793938,1.4412652,2.5212514
473,1.6259006,1.4761169,2.9317527,2.1681664,1.5280904,2.875861,1.435122,1.4650145,1.3677471,2.4573185
474,1.6817727,1.4851384,2.9285705,2.0876632,1.5063289,2.8629582,1.4344425,1.4313804,1.4615486,2.4882467
475,1.6641203,1.4565166,2.8920755,2.1871452,1.5503371,2.8317564,1.4318968,1.4516317,1.4335501,2.4445555
476,1.67688,1.4344333,2.9351203,2.137631,1.482697,2.868126,1.4743662,1.4526848,1.4878861,2.499682
477,1.6758243,1.3866338,2.905901,2.1486835,1.5003104,2.8852782,1.4761367,1.4433165,1.5068693,2.5573158
478,1.6491042,1.4115682,2.9302087,2.0972111,1.4876063,2.8510063,1.4722376,1.4422592,1.4617274,2.457332
479,1.6645887,1.4393718,2.9351742,2.1722407,1.5352001,2.8506055,1.4452572,1.4687451,1.4837128,2.4288027
480,5.9915757,11.580661,6.8486505,5.922613,5.4762845,3.2973542,8.101745,4.5761127,2.7153769,7.391474
481,5.7326884,10.785988,6.5384445,5.3531423,4.512261,3.3165545,3.9000921,2.4752252,2.096456,6.971639
482,4.926718,7.3257017,6.691739,4.180652,3.2659464,3.3802264,3.2737792,2.6283333,1.96627,6.6134424
483,4.110597,6.8193126,5.8884006,3.6696007,2.8941767,3.5165188,3.22934,2.7925136,2.0040765,6.2223616
484,3.571696,6.3207974,5.2469506,3.4643316,2.8286955,3.7034128,3.1933312,2.8369312,2.1027174,5.9148426
485,3.5839677,6.225491,4.563464,3.325797,2.8662858,3.9864442,3.1507766,2.9437096,2.1279671,5.6945114
486,3.6022952,6.342801,3.9326112,3.2057278,2.87203,4.444682,3.1002245,3.0010135,2.2121115,5.4511337
487,3.453156,5.95429,3.8797445,3.0249984,2.894936,4.636526,3.0081918,3.0452588,2.2703385,4.7463117
488,3.4865274,6.5384674,3.7729857,2.9260256,2.9523022,5.0581164,2.99355,3.0902193,2.299727,4.8053775
489,3.3761344,6.8026066,3.8071842,2.8181229,2.9196045,5.3116884,2.9341211,3.1265981,2.3195639,4.60134
490,3.4647722,6.954526,3.930524,2.76757,2.9510481,5.2669826,2.9164717,3.1890416,2.3351815,4.058954
491,3.379014,6.9712467,3.9167953,2.7542448,2.9775014,5.763613,2.8613276,3.1931484,2.3411486,4.000866
492,3.447196,7.428167,4.064902,2.7254272,2.9948163,5.938502,2.8531046,3.1986094,2.3323877,4.0014863
493,3.406935,7.169918,4.2131233,2.7215736,3.0221605,6.140915,2.8267462,3.167641,2.3151407,3.9378977
494,3.4117367,7.455687,4.0450583,2.720056,3.0188653,6.199427,2.810558,3.1605523,2.2550502,3.9856565
495,3.3781018,7.379277,3.981856,2.7203674,3.0398836,6.5328665,2.7983077,3.1398633,2.1786547,4.016809
496,3.369996,7.338802,4.0346537,2.735264,3.0487494,6.450438,2.7958913,3.0809424,2.097684,3.9241297
497,3.3294554,7.3758693,3.9611778,2.7404182,3.0366735,6.7189174,2.783149,3.0242455,2.0011706,3.9697702
498,3.3920195,6.8933344,4.1412063,2.7439415,3.0058925,6.6690507,2.7626,3.0047874,2.0936322,3.9433284
499,3.3305457,6.919725,4.0936007,2.7514164,3.0333471,7.0130563,2.7520545,2.9217477,2.0874615,3.9672143
500,3.2869143,7.244026,4.0273676,2.7716537,3.0500991,6.629055,2.7430785,2.882374,2.0625832,3.8287077
501,3.2750733,7.1127186,3.869553,2.758219,3.058444,6.5605474,2.7295222,2.8311298,2.069621,3.7884452
502,3.3780224,6.8812284,3.839774,2.7623549,2.9981067,6.3928676,2.7247424,2.7758627,2.0267987,3.6000881
503,3.3430758,6.655452,3.7146747,2.7792838,3.0017388,6.029493,2.7071407,2.7342443,1.9805179,3.5044694
504,3.2972283,6.56088,3.5704188,2.7844365,3.0224936,6.0158725,2.7153788,2.7065504,2.0245788,3.5256932
505,3.253881,6.6767006,3.5691018,2.7658873,2.9943976,5.673394,2.6836495,2.6919816,2.0204186,3.353978
506,3.2671554,6.16707,3.5452392,2.7600765,3.0354655,5.8669453,2.6783268,2.6923373,1.9591166,3.4019427
507,3.2329998,5.906517,3.4480708,2.7579398,3.087554,5.340258,2.6621256,2.6970613,1.9695318,3.2900336
508,3.2378416,5.962514,3.4009664,2.726087,2.9901826,5.4351554,2.6452599,2.7091308,1.9772345,3.2569613
509,3.23771,5.4967685,3.3736713,2.6106803,3.0297527,5.3856707,2.6347752,2.7371497,1.9086473,3.2051065
510,3.2552586,5.3829722,3.2623086,2.6166148,3.1746044,4.9441133,2.6014538,2.7531269,1.8602573,3.1013942
511,3.217708,5.3010197,3.2450655,2.588796,3.1564128,4.7490435,2.5534768,2.7850952,1.9844366,3.036387
512,3.2894373,5.07493,3.178212,2.600954,3.2646918,4.5712366,2.5502906,2.801266,2.1509547,2.9842305
513,3.2083166,4.8716784,3.1556206,2.6405976,3.254563,4.3967285,2.4886765,2.853393,2.204585,2.9434044
514,3.2551935,4.7432003,3.143121,2.6247392,3.212033,4.2997866,2.4711301,2.8413386,2.122691,2.9196515
515,3.218436,4.6052694,3.1153815,2.6398556,3.3305552,4.1941557,2.5116088,2.8670454,1.9252975,2.8946307
516,3.2354958,4.7174025,3.110867,2.6204994,3.2550962,4.1497073,2.5360801,2.839822,1.9910631,2.8775277
517,3.3115563,4.4442496,3.067297,2.6382568,3.198265,4.0703783,2.5506873,2.8639386,1.9589217,2.8619235
518,3.1983724,3.9587214,3.0648954,2.5787184,3.1617606,4.267401,2.6009982,2.8642914,1.8219384,2.8973467
519,3.1958892,3.684991,3.1053143,2.50827,3.1425343,4.158143,2.571133,2.869213,1.9134899,2.8831518
520,3.2141354,3.3871253,3.1069095,2.4964945,3.098402,4.0678554,2.5647497,2.8369746,1.8711768,2.8709786
521,3.2225716,3.2649841,3.076852,2.369925,3.1134205,4.150519,2.5083117,2.8347151,1.8556563,2.865736
522,3.2216299,3.0994997,3.1453972,2.2879143,3.0975976,3.9778001,2.4512424,2.8516533,1.9095888,2.8472533
523,3.2347636,3.0886986,3.0889022,2.2047462,3.1178532,4.085438,2.3507755,2.813071,2.0088997,2.8719182
524,3.1619809,3.0226488,3.088352,2.1568613,3.1549997,4.0409427,2.3391192,2.7795885,2.0510042,2.879617
525,3.2229383,3.0720136,3.1007528,2.2190304,3.1723895,4.143011,2.3305364,2.751195,1.869894,2.8791385
526,3.2461274,3.0990057,3.080016,2.2734492,3.0694902,4.0748606,2.3288105,2.737781,1.9705838,2.8900752
527,3.1733987,3.030483,3.1221442,2.2218602,3.095419,4.113218,2.2350008,2.7162502,1.8604176,2.8479273
528,3.1954114,3.1158226,3.0835235,2.2004633,3.0672145,4.07209,2.1961265,2.7056525,1.8490545,2.866481
529,3.1384394,3.0992408,3.0810149,2.0248072,3.0106783,4.0106845,2.1992412,2.6926453,1.8809012,2.8571992
530,3.196545,3.0715895,3.070615,1.8654438,2.9959195,3.9109795,2.0485826,2.6950207,1.8421502,2.8570411
531,3.136836,3.000964,3.0645099,1.9573224,3.051693,3.922771,2.2409685,2.6858954,1.8102071,2.8471453
532,3.196934,3.0120113,3.0689173,1.9809544,3.0330122,3.8351305,2.1675937,2.6917932,1.8598552,2.8272848
533,3.1624215,2.9503691,3.1128054,2.0090952,2.9798574,3.7886193,2.0963311,2.6849904,1.9214873,2.854747
534,3.151536,2.937273,3.049998,1.9073399,3.0350342,3.8375657,2.0916295,2.6887894,1.864742,2.8345308
535,3.1479962,2.9200113,3.034484,1.9009727,2.9087627,3.7845585,2.0930266,2.6935523,1.8484043,2.8386633
536,3.123292,2.923428,3.0133884,1.898687,2.9110112,3.7057502,2.1095197,2.6934175,1.8357223,2.8211775
537,3.096701,2.9184918,2.9889362,1.9007373,2.882798,3.784325,2.198409,2.6967552,1.7372346,2.8312068
538,3.1257606,2.9389296,3.043148,1.8358378,2.912583,3.6816373,2.0643826,2.700588,1.7942821,2.8241067
539,3.0790832,2.9238677,3.0296896,1.8417202,2.9708066,3.6463675,2.070582,2.7039917,1.7126966,2.8212
540,3.0490072,2.97041,3.041767,1.8359416,3.0041268,3.605498,2.0868907,2.714848,1.7387697,2.7967286
541,3.0437508,2.950833,3.0272555,1.746637,2.98013,3.596179,2.1436322,2.7244153,1.7214621,2.7687595
542,3.1287684,2.9391134,3.0118022,1.7488506,2.772567,3.526699,2.1732402,2.7286472,1.7245849,2.7681313
543,3.1086612,2.8112876,3.007439,1.7505802,2.9460423,3.4597127,2.2628622,2.7297633,1.6854564,2.7552586
544,3.0335953,2.7896383,2.974297,1.7380128,2.8436525,3.465389,2.2593606,2.7265248,1.7646321,2.7364895
545,2.9961133,2.7842562,2.9608896,1.690822,2.868141,3.3539844,2.1694446,2.7274396,1.7773916,2.7188637
546,2.9909484,2.7677822,2.9534926,1.7441261,2.9553807,3.3758323,2.17105,2.7161288,1.7359914,2.7224302
547,2.9582703,2.753939,2.9432826,1.686404,2.9034874,3.370028,2.21629,2.7083812,1.719661,2.6639977
548,2.9862332,2.741751,2.9491522,1.7158324,2.7793436,3.3729005,2.1635616,2.6957977,1.7467273,2.7096562
549,2.9423904,2.7308457,2.93927,1.6588002,2.7450922,3.365971,2.039539,2.6930113,1.703689,2.6906514
550,2.990151,2.7261915,2.8985255,1.6637893,2.993789,3.330951,1.7988775,2.69359,1.6331593,2.6200988
551,2.9521432,2.7228823,2.8851547,1.6409298,2.8289216,3.3001385,1.787817,2.687119,1.6941499,2.5679328
552,3.0055544,2.7191591,2.818526,1.6022671,2.815867,3.306357,1.766823,2.6829772,1.7151343,2.5387352
553,2.9098735,2.7240655,2.7912266,1.6397078,2.7546332,3.2636766,1.592312,2.6878397,1.6944261,2.4809036
554,2.9952288,2.7278473,2.7583358,1.6407839,2.7265751,3.257098,1.5111309,2.6791408,1.663741,2.4802532
555,2.9366097,2.7313528,2.7302315,1.6503234,2.771443,3.2579248,1.6198257,2.6825807,1.6341411,2.4501982
556,2.9111516,2.726579,2.756844,1.6844468,2.7871647,3.300104,1.6559494,2.6699355,1.6554289,2.4896843
557,2.9426882,2.72586,2.715211,1.6618638,2.7011094,3.2885048,1.5637609,2.6763906,1.6980698,2.403014
558,2.9155045,2.7264404,2.6978238,1.5887179,2.759176,3.3339844,1.5249637,2.6766949,1.5956002,2.4538546
559,2.8519945,2.7200887,2.7320163,1.572864,2.6085265,3.3124285,1.6121063,2.6781673,1.6458246,2.4375703
560,2.827951,2.7193599,2.732213,1.6852427,2.5771625,3.294064,1.6139443,2.6757126,1.6340281,2.401258
561,2.8226755,2.7204304,2.6454737,1.6235187,2.5075848,3.3533216,1.5282385,2.6695857,1.5706726,2.423571
562,2.8069692,2.7194812,2.7444227,1.626176,2.526184,3.268098,1.4812703,2.6812773,1.658652,2.3284566
563,2.8056753,2.7220685,2.6497653,1.5459933,2.5097854,3.318962,1.5069723,2.679632,1.67416,2.3902705
564,2.7156987,2.7212944,2.6631737,1.5043468,2.5135381,3.3073702,1.5353676,2.6669927,1.6871958,2.4084957
565,2.6970334,2.721088,2.6626976,1.5462235,2.5449553,3.3210318,1.5448763,2.6609693,1.5940675,2.4266598
566,2.748121,2.7243993,2.6573558,1.5598923,2.4060223,3.3064811,1.5285571,2.66632,1.6499406,2.3744185
567,2.690379,2.7257278,2.692783,1.5523126,2.4708307,3.330948,1.5348978,2.672688,1.6617228,2.364501
568,2.6796792,2.7229092,2.6281445,1.5755378,2.5525153,3.294698,1.5564262,2.673353,1.6378223,2.2577722
569,2.703188,2.7230866,2.6664796,1.5582004,2.432349,3.2861042,1.5050968,2.6614842,1.6825433,2.3578045
570,2.6850872,2.727104,2.6716602,1.4700646,2.3636568,3.3143172,1.5575575,2.6616077,1.6431589,2.413334
571,2.582881,2.721239,2.6640692,1.5831152,2.555375,3.3288505,1.5385858,2.6528733,1.5974371,2.36613
572,2.6241357,2.7220733,2.6137536,1.5557797,2.4934673,3.2477458,1.6070647,2.6660466,1.6337882,2.2866688
573,2.636598,2.7241027,2.6404438,1.6088269,2.412182,3.2872694,1.5496465,2.6411605,1.6576135,2.3762088
574,2.563556,2.727805,2.5899243,1.5148131,2.5243928,3.3031385,1.4966642,2.652938,1.6556343,2.3580244
575,2.5035462,2.724539,2.5839772,1.5291677,2.3913214,3.2714288,1.4738988,2.6572528,1.6780432,2.3318677
576,2.5339491,2.7183442,2.540336,1.5550202,2.4075158,3.2376094,1.4714116,2.6483111,1.6362188,2.2820077
577,2.5263264,2.7212586,2.52905,1.554741,2.4198902,3.2808645,1.5276265,2.6380613,1.6229779,2.3073523
578,2.5547285,2.719312,2.5933678,1.5408145,2.5098028,3.2217927,1.5164385,2.639749,1.6503567,2.3173258
579,2.4138348,2.7196977,2.524383,1.5220495,2.4147217,3.203771,1.5470331,2.646739,1.5882498,2.2973611
580,2.437947,2.719305,2.4918983,1.5476536,2.5181851,3.1631444,1.4821573,2.6501122,1.6503528,2.271305
581,2.4013708,2.722398,2.4289422,1.5125492,2.4684572,3.184297,1.4744393,2.666703,1.6188208,2.2438316
582,2.436731,2.7176921,2.365859,1.5394703,2.3472767,3.1667702,1.4869807,2.6381183,1.5990671,2.0968304
583,2.4364512,2.7236438,2.4275756,1.5476936,2.426625,3.11573,1.5319388,2.6378617,1.6326123,2.1285431
584,2.3762176,2.7232113,2.3928967,1.5389469,2.3784738,3.1493344,1.525988,2.6386268,1.6594045,2.137966
585,2.3659756,2.715541,2.3030336,1.511943,2.4331121,3.0847409,1.5299144,2.6307378,1.6562912,2.129122
586,2.3915112,2.7245426,2.2867036,1.5856303,2.438752,3.1153314,1.480854,2.6271493,1.6866485,2.0237718
587,2.3512838,2.7173758,2.3383355,1.5206428,2.4621484,3.135459,1.5358746,2.6265907,1.6331664,2.1830742
588,2.3637452,2.7183928,2.3211167,1.5563095,2.4441001,3.1424499,1.4439441,2.6124425,1.6668571,2.1213484
589,2.2607398,2.720455,2.294934,1.5184053,2.4052155,3.1639109,1.4952589,2.6102521,1.6758358,2.228345
590,2.2896936,2.7267172,2.265822,1.5044572,2.4098606,3.1422384,1.5659739,2.6117961,1.636889,2.0974343
591,2.240208,2.7269495,2.3346853,1.4761078,2.454083,3.1267967,1.5296525,2.6016955,1.7187223,2.2792127
592,2.246714,2.7199626,2.1794627,1.4589201,2.4405942,3.103348,1.4943018,2.5813034,1.6857951,2.073424
593,2.3183258,2.72359,2.233987,1.5136697,2.4475775,3.0618172,1.5560967,2.6112568,1.6362373,2.0163393
594,2.3182826,2.724983,2.16007,1.5306443,2.419877,3.0670161,1.4922075,2.559598,1.6448823,2.1003592
595,2.2704256,2.7260077,2.2155132,1.5273962,2.4152749,3.0684433,1.5255041,2.5549824,1.6707249,2.0699837
596,2.2671275,2.729433,2.2463448,1.5797063,2.4669118,3.1007364,1.5484426,2.4997308,1.6572641,2.1930199
597,2.2416337,2.7330518,2.1513913,1.5245576,2.390928,3.0899925,1.5598028,2.494625,1.7104433,2.026321
598,2.2929046,2.7305937,2.1914544,1.4755797,2.4819777,3.103909,1.5369544,2.5103347,1.6416541,2.0716105
599,2.2282727,2.725667,2.2323856,1.4828976,2.4094486,3.0773687,1.5659349,2.5055938,1.6645557,2.14004
600,2.2761843,2.725973,2.2400546,1.5990636,2.4386623,3.057529,1.6111597,2.5370312,1.6570817,2.0524726
601,2.2071066,2.7235134,2.1569338,1.5615665,2.3485372,3.1069243,1.5172049,2.4806154,1.5952337,2.1173837
602,2.361431,2.7244728,2.1773944,1.5695299,2.4549737,3.03771,1.5277779,2.5056562,1.7031167,2.0163822
603,2.2602177,2.7253203,2.112185,1.4935815,2.4189005,3.0653496,1.5127085,2.5173502,1.704795,2.0786026
604,2.2508855,2.7207565,2.1945903,1.5007652,2.4138224,3.065625,1.5501108,2.4551992,1.694969,2.0963018
605,2.2422712,2.716541,2.1962698,1.5258914,2.4821138,3.0768144,1.489793,2.4019768,1.6305144,2.156909
606,2.2655096,2.7174408,2.1601417,1.5568326,2.378098,3.0417259,1.525886,2.3782706,1.6647463,2.0398998
607,2.2392795,2.7175395,2.2087748,1.5397056,2.415424,3.0731373,1.5619196,2.356797,1.6915443,2.071025
608,2.3238592,2.7126818,2.1898797,1.5022614,2.4852636,3.017708,1.5170872,2.343321,1.6729242,1.9801027
609,2.243528,2.7113607,2.1801226,1.5306555,2.399075,3.0417137,1.4929007,2.25111,1.7020202,2.0459876
610,2.3059883,2.7190244,2.1847801,1.4575673,2.3497934,3.0525815,1.5323713,2.2165525,1.6654599,2.1031137
611,2.2609184,2.713661,2.2510881,1.5488297,2.5119631,3.0882108,1.5502976,2.1901166,1.6143894,2.1028967
612,2.257377,2.7130985,2.212121,1.475519,2.4521928,3.0134115,1.5520394,2.164477,1.6504879,2.0182066
613,2.3024032,2.7174385,2.197559,1.5350652,2.3879228,3.0664082,1.4950329,1.863988,1.6668172,2.1166139
614,2.2610981,2.713275,2.158285,1.4753617,2.48337,3.0500185,1.506261,1.796667,1.6695476,2.0810819
615,2.2775102,2.7132108,2.1787367,1.529543,2.3463485,3.0225737,1.4844368,1.8151977,1.6859629,2.0679495
616,2.2737505,2.7111726,2.1645014,1.5262419,2.3722255,3.0213761,1.5042021,1.6736691,1.6487561,2.0231228
617,2.2620077,2.713925,2.1720831,1.53085,2.3834677,3.057918,1.527253,1.7693079,1.6379955,2.0622215
618,2.2510176,2.7106864,2.216964,1.5435014,2.4697149,3.0374112,1.5220753,1.8982095,1.6556875,2.069487
619,2.2322187,2.7117732,2.1725318,1.5008862,2.3878915,3.0537248,1.5151118,1.843794,1.592441,2.0828567
620,2.264925,2.7134495,2.166023,1.5410753,2.4852984,3.0419507,1.4441521,1.8273699,1.6542403,2.0703967
621,2.2508585,2.7113748,2.1397884,1.498933,2.4390664,3.0602593,1.4936912,1.7213689,1.6229403,2.0847633
622,2.2602377,2.7101173,2.1190736,1.5378078,2.3175552,3.0508785,1.513138,1.6603441,1.5963584,2.019941
623,2.2805886,2.710452,2.199778,1.5438825,2.4025767,3.0275226,1.5191156,1.7614415,1.6335659,2.0454054
624,2.2666357,2.7117236,2.167146,1.5398173,2.3461533,3.047021,1.5320727,1.7486786,1.6557616,2.0548186
625,2.238336,2.7096744,2.1199348,1.5107646,2.4026341,3.0094626,1.5174009,1.7669811,1.6483974,2.0557163
626,2.2722676,2.7158535,2.1305323,1.5702852,2.408783,3.0245097,1.4956445,1.8358309,1.6825773,1.9963363
627,2.2709577,2.7117803,2.171634,1.521346,2.4337356,3.059238,1.4998662,1.6844994,1.6270093,2.0865219
628,2.270647,2.7113183,2.1654265,1.5556138,2.4121048,3.058328,1.425912,1.6971292,1.663704,2.0647335
629,2.2164135,2.710378,2.1753252,1.5174592,2.3620293,3.0830925,1.4895469,1.6086779,1.6687759,2.1158137
630,2.2207894,2.713767,2.1860952,1.5049765,2.3940356,3.072721,1.5523053,1.6538829,1.61978,2.0535846
631,2.1882007,2.7121415,2.2035518,1.4878079,2.4184697,3.0624473,1.507848,1.6636227,1.7018232,2.1197076
632,2.1915193,2.7064407,2.1336992,1.4647377,2.4150608,3.0322945,1.4567082,1.6381156,1.6778034,2.051754
633,2.2885725,2.71145,2.179813,1.5181445,2.4099796,3.0031652,1.5018238,1.5318356,1.6284163,1.9944336
634,2.281733,2.713214,2.1478472,1.5279251,2.3811831,3.0119114,1.4840591,1.4941458,1.6303447,2.0587723
635,2.2336159,2.714532,2.1826594,1.5223682,2.397815,3.022211,1.4845494,1.5554292,1.6494479,2.0325913
636,2.2311144,2.7120473,2.1672096,1.5803334,2.4515362,3.0499995,1.5287831,1.4984126,1.642692,2.103725
637,2.2150052,2.7096474,2.1451995,1.514085,2.3807027,3.0397842,1.5436856,1.5321196,1.6959903,2.0236504
638,2.2454715,2.7091017,2.1722026,1.4747287,2.4531784,3.0528595,1.5373503,1.5625921,1.618719,2.0584803
639,2.1899223,2.707637,2.161435,1.4730544,2.390545,3.0350657,1.5429952,1.5628765,1.6463985,2.0555294
640,2.2415404,2.7080872,2.220019,1.5945446,2.4265692,3.0220532,1.5470957,1.6121144,1.6360079,2.0377076
641,2.16711,2.7101054,2.1313264,1.5511905,2.3350353,3.0703154,1.5002326,1.5091516,1.5707637,2.0951514
642,2.300769,2.7085936,2.1308453,1.5637474,2.436057,3.0085435,1.492864,1.5518847,1.6736158,1.9860108
643,2.227931,2.711832,2.1046445,1.4862901,2.4024673,3.0360093,1.4580019,1.5964056,1.679795,2.0677269
644,2.205872,2.7090452,2.1791034,1.4984906,2.4017382,3.0390618,1.5204755,1.4856023,1.6775317,2.078889
645,2.1999698,2.7092214,2.169231,1.5236981,2.4646895,3.0569804,1.4848169,1.5145211,1.6026083,2.1128786
646,2.2194817,2.7106304,2.144652,1.5511597,2.3644302,3.0218704,1.511376,1.5527986,1.647895,2.0307422
647,2.2144573,2.7087712,2.1905606,1.5304527,2.4030354,3.052201,1.5209098,1.5396197,1.6695888,2.0602338
648,2.2918217,2.7064128,2.1682496,1.4944649,2.4652884,2.9977055,1.5102987,1.5075835,1.6473036,1.9672551
649,2.2187302,2.7065525,2.1688747,1.523559,2.379164,3.021386,1.4887383,1.5148587,1.6850979,2.0315466
650,2.2682178,2.7131345,2.1646433,1.4470212,2.335831,3.0304434,1.5384969,1.5094721,1.6417043,2.0816898
651,2.2220745,2.7094972,2.2449312,1.5408634,2.5038173,3.0704308,1.5057166,1.5101709,1.5882331,2.0963378
652,2.2315152,2.7105117,2.206402,1.472357,2.4407544,2.9932547,1.5555835,1.5586741,1.6318817,2.0078764
653,2.268857,2.713032,2.1804364,1.5254002,2.3730452,3.0487392,1.4762474,1.4934638,1.654905,2.1054006
654,2.23172,2.7120366,2.1469398,1.4698651,2.472249,3.0290372,1.5023253,1.5031004,1.6534994,2.0663
655,2.2450423,2.70989,2.1656392,1.5256542,2.3352542,3.0047228,1.4600794,1.5350151,1.6706455,2.0613768
656,2.255067,2.7089303,2.1581895,1.5240648,2.3681571,3.0031977,1.4661515,1.5079781,1.6362554,2.011206
657,2.2445045,2.710599,2.1614027,1.5232096,2.3716662,3.034262,1.5224549,1.4946873,1.6153324,2.053369
658,2.2417445,2.711261,2.2074018,1.5341156,2.4598114,3.017911,1.5078158,1.5016533,1.6354632,2.0612917
659,2.2082505,2.709145,2.1620579,1.4989944,2.389942,3.0364218,1.4976909,1.518892,1.5734242,2.0803888
660,2.2475297,2.7102795,2.1585414,1.5364118,2.47709,3.0231462,1.4369937,1.5194751,1.6323096,2.0588875
661,2.227541,2.7085524,2.123708,1.4937977,2.433193,3.0354757,1.4882438,1.5337863,1.599689,2.0690591
662,2.251218,2.708208,2.1058466,1.5359896,2.3100348,3.025829,1.4834102,1.4950118,1.5804567,2.0158942
663,2.2654083,2.7078452,2.1861117,1.5358742,2.4012473,3.0088613,1.4979893,1.4937196,1.6085327,2.0268247
664,2.2461896,2.708564,2.1514719,1.536754,2.3437765,3.0225646,1.500112,1.4929057,1.6454694,2.0388675
665,2.220603,2.7089367,2.1115067,1.5086544,2.4006016,2.9920492,1.506059,1.4769526,1.6357944,2.0464985
666,2.2631373,2.713046,2.1124487,1.5651647,2.4020298,3.0056708,1.4750123,1.5812701,1.6695834,1.980257
667,2.2609954,2.7104497,2.1594317,1.5184052,2.4276657,3.0329134,1.4900001,1.5124269,1.6213033,2.0895379
668,2.2613902,2.7114391,2.1525855,1.5504459,2.404914,3.0317483,1.4247274,1.4713284,1.6557232,2.056207
669,2.2004776,2.708517,2.1680238,1.5115002,2.3570378,3.0631654,1.490585,1.5255748,1.6543683,2.1138089
670,2.2146645,2.7126844,2.1814528,1.5010533,2.3945107,3.0499427,1.5510508,1.5609522,1.6014358,2.0469937
671,2.178293,2.7110493,2.1862066,1.478593,2.4092605,3.042833,1.5108533,1.5277456,1.6787945,2.1058147
672,2.189847,2.7045605,2.1226945,1.4586533,2.4095442,3.014062,1.4471842,1.5036595,1.6678162,2.046124
673,2.2741094,2.7084448,2.1713471,1.5151784,2.403481,2.9881432,1.4983537,1.4861938,1.620705,1.9816893
674,2.2757812,2.7105653,2.1373465,1.5242212,2.3743675,2.9970272,1.4730024,1.5163531,1.6201674,2.052656
675,2.2246253,2.7116818,2.1780398,1.5178338,2.3981593,3.00774,1.4862952,1.5341889,1.6307858,2.0254948
676,2.2202096,2.7093544,2.1541688,1.5766926,2.4516525,3.0362566,1.5292174,1.4790494,1.6302503,2.0879874
677,2.207093,2.709602,2.1296856,1.5180295,2.381086,3.0217867,1.5415314,1.5325485,1.6833135,2.015382
678,2.2361355,2.7069228,2.1638653,1.4710426,2.444964,3.0355198,1.5173291,1.5075616,1.6018969,2.0523398
679,2.1813886,2.70523,2.151638,1.4650136,2.3880749,3.0170453,1.5443426,1.5575619,1.6356015,2.0560584
680,2.2324374,2.7074065,2.2116606,1.5853542,2.4226434,3.008722,1.543886,1.5055513,1.6233956,2.0372446
681,2.1600266,2.7109847,2.1242666,1.5480435,2.3364248,3.055307,1.4957188,1.5452696,1.5619289,2.0870686
682,2.2886565,2.7081542,2.1166182,1.5631716,2.4324512,2.9960532,1.4822763,1.5630672,1.6611418,1.9664286
683,2.2225223,2.7068346,2.1022205,1.4857558,2.397594,3.02387,1.4583355,1.5329951,1.668617,2.0595808
684,2.1962914,2.7061372,2.1667147,1.4972283,2.400386,3.0288985,1.5160512,1.4993813,1.6721491,2.0720098
685,2.1908028,2.707096,2.165801,1.5261911,2.4618194,3.0419257,1.4837139,1.5099558,1.5899554,2.1096857
