,given20_estimated7,given17_estimated8,given3_estimated2,given13_estimated31,given16_estimated3,given11_estimated0,given21_estimated3,given0_estimated28,given26_estimated24,given11_estimated2
456,1.601588,1.4414089,2.921337,2.153619,1.5173124,2.8669586,1.4284135,1.4459962,1.4534962,2.4628904
457,1.5966231,1.4430914,2.9255395,2.1502235,1.5172161,2.8681426,1.4328245,1.4331155,1.4500685,2.4666276
458,1.6001015,1.4251158,2.9252493,2.1471856,1.5195662,2.857312,1.4287798,1.4401197,1.4488587,2.4570498
459,1.6037844,1.4442209,2.9237278,2.1459377,1.5185444,2.8733945,1.4285116,1.4270285,1.4496977,2.466685
460,1.605186,1.4277141,2.918787,2.1514072,1.5116979,2.862474,1.4264008,1.441962,1.4452124,2.463776
461,1.6076727,1.4316633,2.9191597,2.1535294,1.5133804,2.8645055,1.4339628,1.4249074,1.4337158,2.4628816
462,1.6087996,1.4345595,2.9273548,2.1320574,1.5288278,2.8610156,1.4435673,1.4369767,1.453139,2.4625554
463,1.6028,1.4409544,2.913354,2.1456926,1.5096887,2.856927,1.4249588,1.439721,1.4550476,2.4606469
464,1.5959762,1.4265364,2.9245615,2.1395442,1.5157654,2.8646288,1.4276397,1.4389821,1.4520977,2.4637136
465,1.6013721,1.442538,2.9171293,2.1545024,1.517032,2.8650358,1.4344798,1.4262701,1.458688,2.4572008
466,1.6070334,1.4380987,2.9291403,2.1457696,1.5259749,2.8654914,1.4401256,1.43956,1.4574794,2.465341
467,1.6007363,1.4317577,2.922657,2.1412375,1.5160102,2.8606062,1.4280068,1.4332467,1.4450859,2.4560895
468,1.6048162,1.4306121,2.929565,2.1458638,1.520875,2.866539,1.4381093,1.4350649,1.445363,2.4648724
469,1.6106148,1.436185,2.926567,2.1444669,1.5159625,2.868053,1.4319103,1.4371266,1.4488516,2.4639528
470,1.6084199,1.4307625,2.916504,2.1415768,1.515363,2.8591843,1.4269916,1.4341831,1.4459847,2.4537125
471,1.6005657,1.4337577,2.921312,2.1386275,1.51805,2.8637726,1.4287971,1.4350238,1.4495758,2.465576
472,1.6073763,1.4398141,2.9119616,2.140675,1.5087317,2.8618493,1.4228944,1.4345539,1.4441642,2.4565833
473,1.5988504,1.4347516,2.9293551,2.1437376,1.5216345,2.861136,1.4396985,1.4451206,1.4495904,2.4603484
474,1.6064639,1.4364592,2.919581,2.1423562,1.507115,2.8615525,1.4270555,1.4358325,1.4556419,2.4644413
475,1.6102606,1.4330467,2.9259913,2.1441655,1.5109111,2.8604827,1.4273655,1.432159,1.4586544,2.4606836
476,1.6049026,1.4427282,2.9244828,2.1416855,1.5222421,2.8559484,1.4393092,1.4389223,1.4474084,2.4567888
477,1.6057727,1.4299004,2.9320378,2.1386845,1.5185497,2.8559797,1.4383329,1.4395125,1.4480822,2.4592636
478,1.6017461,1.4358139,2.9175112,2.1464915,1.5283613,2.862819,1.4377936,1.4387797,1.4488227,2.461608
479,1.6093719,1.4260573,2.9254596,2.1446984,1.523461,2.858953,1.4330658,1.4460382,1.4528707,2.4542277
480,9.050235,11.639117,8.0673895,5.092097,6.021736,3.3533516,9.34161,4.311156,2.837888,8.416498
481,9.05547,11.649522,8.012103,5.031234,5.9395037,3.3379743,9.184696,3.7894762,2.7925706,8.327771
482,9.055571,11.654663,7.934631,4.945979,5.7952166,3.3467925,8.921527,2.9418442,2.7683027,8.196962
483,8.936136,11.495766,7.7711787,4.7822003,5.5431924,3.3239987,8.330847,2.3085873,2.643988,7.9711175
484,8.790472,11.299584,7.59006,4.585259,5.2878256,3.332446,7.4958277,2.0395136,2.5443404,7.714022
485,8.6801405,10.989266,7.4030204,4.3888745,4.9962206,3.3229017,6.480378,1.9427974,2.4086285,7.460081
486,8.572107,10.565331,7.2608137,4.1970105,4.7180877,3.3470707,5.581751,1.9164002,2.3213935,7.232966
487,8.469625,9.974395,7.0704255,3.9834592,4.4140153,3.3292131,4.8351846,1.921793,2.2202916,7.0149765
488,8.225404,9.0884075,6.830209,3.7397199,4.1086063,3.3347635,4.2083564,1.9356033,2.142916,6.7320423
489,8.045119,8.235721,6.609681,3.5240397,3.8350139,3.3495798,3.729631,1.96022,2.058242,6.47605
490,7.74794,7.3997645,6.346666,3.320026,3.6094196,3.3438,3.3443565,1.9733471,1.9887164,6.2114425
491,7.413717,6.656493,6.071805,3.1363366,3.4004953,3.339132,3.0855424,1.9849008,1.9301128,5.923151
492,7.1399436,6.104181,5.853535,3.0088425,3.2580533,3.34886,2.9274733,1.9932725,1.9117545,5.711077
493,6.748526,5.6130404,5.5705667,2.8989503,3.114868,3.3589413,2.8159866,1.9887111,1.8706855,5.446798
494,6.326124,5.267437,5.299871,2.8190649,2.9905543,3.3589525,2.7280178,1.9573842,1.8534491,5.2152615
495,5.9643984,5.0073094,5.040015,2.753698,2.9042137,3.352559,2.6694288,1.9349058,1.8346052,4.994781
496,5.60384,4.804367,4.7861557,2.6970084,2.8356993,3.3508365,2.6200237,1.9205459,1.8171213,4.802438
497,5.2730484,4.6489143,4.576069,2.6462114,2.7888134,3.3527133,2.5748205,1.8931601,1.8128629,4.6548433
498,5.0030894,4.519792,4.3851204,2.59885,2.7302074,3.3423402,2.528381,1.8775679,1.812506,4.5292225
499,4.733361,4.3906927,4.212636,2.5438812,2.6948175,3.3372846,2.4878032,1.853653,1.8111433,4.417527
500,4.568114,4.301495,4.0951805,2.4988892,2.6796687,3.3248818,2.4554982,1.8373084,1.8065373,4.342754
501,4.392694,4.198689,3.9683619,2.4407115,2.6475852,3.3231833,2.4173253,1.8152273,1.8081952,4.239104
502,4.243882,4.0809298,3.8470073,2.3913655,2.62986,3.3192651,2.3859088,1.7844169,1.8089038,4.1544724
503,4.1294847,3.9903636,3.7618582,2.3397295,2.6070065,3.3215244,2.360142,1.7608398,1.807096,4.0860896
504,4.04674,3.9042668,3.6841302,2.2864418,2.6015677,3.3079917,2.3406458,1.7153108,1.8090559,4.0259824
505,3.95836,3.7941515,3.6011078,2.254413,2.5844543,3.2849276,2.3308384,1.6870825,1.8050648,3.942515
506,3.896186,3.7149801,3.5391593,2.235395,2.5811176,3.261755,2.3218164,1.6441303,1.8057642,3.8886268
507,3.8303807,3.617289,3.466036,2.2107785,2.5684903,3.260432,2.3049738,1.6199913,1.8008485,3.815475
508,3.772398,3.531662,3.3963573,2.1940446,2.5567374,3.2465065,2.2955,1.6009998,1.7923386,3.7392929
509,3.727179,3.461952,3.355339,2.1752648,2.5527236,3.2319322,2.2894247,1.5883007,1.7958,3.6986387
510,3.6757689,3.380428,3.2918525,2.1662652,2.5463917,3.214036,2.2692544,1.5761975,1.7848611,3.6259863
511,3.6395369,3.325165,3.2609928,2.1477563,2.5420306,3.2163656,2.255774,1.5671079,1.7713529,3.5909293
512,3.6018577,3.2520564,3.2170691,2.1236024,2.5498228,3.1885102,2.230003,1.5435516,1.7728157,3.5401254
513,3.5798132,3.1986918,3.1739414,2.0905786,2.5380313,3.1815476,2.2029881,1.5164824,1.763606,3.490213
514,3.5245578,3.131342,3.1334987,2.0636637,2.530238,3.157946,2.1610565,1.5088106,1.7474763,3.4349968
515,3.5069096,3.0748024,3.097454,2.0409186,2.533246,3.1504471,2.1173759,1.5064763,1.7394873,3.3936262
516,3.4599965,3.0148084,3.0654728,2.025715,2.5295343,3.126218,2.070324,1.5036002,1.7248456,3.3480976
517,3.4410262,2.9732769,3.035878,2.010818,2.5286582,3.120347,2.053889,1.4975812,1.7134498,3.3159642
518,3.4226947,2.9287612,3.0104058,1.9939978,2.5314991,3.1053438,2.060244,1.4952027,1.7018361,3.2793148
519,3.4065747,2.9018083,2.9890015,1.9607434,2.529545,3.098935,2.0576591,1.4982907,1.6889627,3.245464
520,3.3583796,2.8354533,2.9506443,1.9525559,2.5299344,3.093361,2.0606003,1.4944811,1.680394,3.2011528
521,3.3367152,2.80777,2.930018,1.9133493,2.5295343,3.075334,2.0529096,1.4986986,1.661229,3.168862
522,3.324811,2.7789304,2.9060478,1.8911612,2.527019,3.0696163,2.0507762,1.4897796,1.6683595,3.1368494
523,3.292339,2.7422435,2.8839989,1.8450558,2.5205047,3.049172,2.042362,1.499003,1.6560007,3.1013494
524,3.2606826,2.7125762,2.8609848,1.8132468,2.5241437,3.046291,2.023419,1.4891173,1.650997,3.0693552
525,3.2361887,2.685641,2.839193,1.774576,2.5209439,3.0310795,2.0085154,1.4811935,1.639421,3.0388834
526,3.2233515,2.6704028,2.8252616,1.7251894,2.5211165,3.0366867,1.9812378,1.4851146,1.6329342,3.0146878
527,3.2086785,2.6554415,2.8065927,1.692073,2.5213797,3.0220346,1.9627535,1.4740915,1.6365551,2.9860833
528,3.1857116,2.636792,2.7914052,1.6523578,2.523554,3.018012,1.9504852,1.4807931,1.6341959,2.9641066
529,3.177691,2.6284664,2.7791984,1.6312631,2.5190327,3.0167344,1.9417684,1.4692715,1.6285403,2.9452302
530,3.1511014,2.608386,2.7601025,1.6381477,2.521077,3.009375,1.9340593,1.4758886,1.6341349,2.9193125
531,3.1262586,2.596572,2.744873,1.6589223,2.51797,3.005091,1.9229186,1.4792991,1.6263814,2.8961906
532,3.128847,2.5878263,2.7382202,1.6691573,2.5241978,2.9962592,1.9045054,1.4696958,1.6371822,2.883943
533,3.1127357,2.5810766,2.725614,1.6637623,2.5190299,3.0055647,1.8757466,1.4754497,1.6335877,2.864454
534,3.0930946,2.5692039,2.7128556,1.6899565,2.5154328,2.99475,1.8402311,1.4656103,1.6326118,2.8466399
535,3.0784683,2.563954,2.7029507,1.6690444,2.5151255,2.9947433,1.8050716,1.4696602,1.6308552,2.8254595
536,3.0665288,2.55534,2.691169,1.6544468,2.509942,2.9965518,1.773302,1.4791934,1.6316911,2.8092232
537,3.0510318,2.5515885,2.678618,1.6389313,2.5137992,2.998604,1.7472339,1.4780818,1.6351149,2.7947707
538,3.0422518,2.5511274,2.6721513,1.6193936,2.5089304,2.992925,1.7497597,1.4763142,1.6345881,2.782987
539,3.0238903,2.549162,2.6600337,1.6039822,2.5086248,2.9957664,1.7303231,1.4702293,1.6325694,2.7679126
540,3.021336,2.543269,2.6533563,1.6037916,2.5088573,2.9843395,1.7276554,1.4728764,1.6224425,2.7547982
541,3.0047514,2.5446389,2.6447222,1.5984881,2.505664,3.002585,1.6918044,1.4699652,1.6299814,2.7418354
542,2.991784,2.5419326,2.6323016,1.6025332,2.5073316,3.0033865,1.6732012,1.4715302,1.6286155,2.730893
543,2.9798555,2.5377188,2.6245582,1.6112709,2.5024898,3.010318,1.6516722,1.4807737,1.6274922,2.7210195
544,2.9755642,2.5371637,2.6130753,1.6069385,2.504229,3.009523,1.6300236,1.4626238,1.619444,2.709647
545,2.9596434,2.5397384,2.6078382,1.6061364,2.4999874,3.0153387,1.6183715,1.4745808,1.6196626,2.7017822
546,2.952878,2.5366242,2.5969183,1.6098557,2.501665,3.0041623,1.6101058,1.4638773,1.6284299,2.692647
547,2.9407172,2.5336769,2.5848925,1.6048896,2.4955597,3.0217392,1.6055053,1.4773389,1.6259264,2.6844914
548,2.9285412,2.535144,2.571835,1.5983483,2.4922569,3.022287,1.5959859,1.4711906,1.6138626,2.6745932
549,2.920524,2.5379133,2.564237,1.5925833,2.491762,3.020624,1.6000513,1.4714279,1.6289572,2.6690435
550,2.909498,2.5362203,2.5536034,1.5945457,2.4890153,3.0287092,1.5915397,1.4689126,1.6247106,2.6595967
551,2.902844,2.5386343,2.541718,1.5800457,2.4874768,3.0295093,1.5777724,1.474305,1.6118604,2.6555636
552,2.89521,2.5325634,2.53031,1.5834435,2.492194,3.0313482,1.5573726,1.4721506,1.629559,2.6480455
553,2.8925705,2.5380747,2.514336,1.5832785,2.4842238,3.0443342,1.561905,1.4643452,1.6281128,2.6434011
554,2.8750284,2.5366466,2.4965103,1.5948634,2.4786694,3.0388703,1.5401896,1.4710007,1.6185887,2.6340573
555,2.873565,2.5380433,2.4853492,1.5822064,2.4796338,3.0473394,1.5459132,1.4710708,1.6254618,2.631688
556,2.8562942,2.5282626,2.4734979,1.5954751,2.4764898,3.0439062,1.5519773,1.4744513,1.6199312,2.6233864
557,2.8538496,2.536203,2.4515088,1.576868,2.4736514,3.05471,1.5468999,1.4666578,1.6180567,2.6220803
558,2.850331,2.5333254,2.43779,1.5822904,2.4763944,3.0460148,1.5447285,1.4603171,1.6197417,2.6153436
559,2.8480628,2.5407996,2.4270513,1.5735528,2.4735622,3.0575657,1.5464089,1.4652208,1.6148071,2.611711
560,2.833142,2.5274532,2.3960283,1.5875461,2.4740827,3.0666876,1.5330045,1.4593049,1.619241,2.6062472
561,2.8249438,2.5314095,2.3925252,1.5833151,2.47127,3.0564685,1.5268914,1.4730215,1.607049,2.601162
562,2.8248959,2.5331423,2.3638048,1.5878313,2.467218,3.0616014,1.5127883,1.4655305,1.624962,2.5958405
563,2.8137825,2.5231786,2.3578377,1.5774906,2.461885,3.059472,1.5194439,1.477947,1.6212791,2.5901382
564,2.8018842,2.521062,2.358422,1.582955,2.463965,3.061394,1.510344,1.4710754,1.6242144,2.5824516
565,2.7940881,2.5205045,2.3649905,1.5785427,2.4600234,3.054446,1.5175695,1.4602123,1.6173363,2.5757525
566,2.7910988,2.5180275,2.3724527,1.5691165,2.4570477,3.0644085,1.5139339,1.4681479,1.6131209,2.569095
567,2.7865999,2.520188,2.3641772,1.5751089,2.4555635,3.0645614,1.5099902,1.4579929,1.6204184,2.5678148
568,2.7775557,2.5140848,2.341509,1.5686454,2.4597251,3.0661526,1.507014,1.4681616,1.6209638,2.5588849
569,2.7751815,2.516198,2.3218584,1.5641375,2.451826,3.0637867,1.4948823,1.4629567,1.6135455,2.5524826
570,2.7649472,2.506757,2.2994955,1.5680263,2.4535625,3.0680425,1.48996,1.4669799,1.6210291,2.5440924
571,2.7537332,2.5075972,2.2849276,1.5711495,2.4487443,3.0646677,1.4891996,1.4711943,1.6120881,2.5383298
572,2.758684,2.504412,2.2815413,1.5640193,2.4549012,3.0557919,1.4934986,1.4640139,1.6224692,2.5284781
573,2.7507217,2.506367,2.2749066,1.5582826,2.4467971,3.0684645,1.4918716,1.4690354,1.6174833,2.5219631
574,2.7421746,2.496737,2.2572064,1.5761794,2.4445162,3.052732,1.4891236,1.4574115,1.6197269,2.5087273
575,2.7392607,2.49536,2.2545588,1.5638918,2.443627,3.0545971,1.4861717,1.4598982,1.6162992,2.4987915
576,2.7330878,2.4874537,2.245035,1.5660613,2.4346373,3.0555687,1.484484,1.4719318,1.6145159,2.486063
577,2.7252612,2.4862201,2.2268393,1.5655766,2.440103,3.055437,1.4750512,1.4715455,1.6176267,2.4739015
578,2.7226982,2.4843924,2.233458,1.5645638,2.435647,3.0468154,1.4821672,1.4702306,1.6204741,2.4630706
579,2.7128098,2.4827125,2.226848,1.5579171,2.4355013,3.0478086,1.472634,1.4640683,1.6189555,2.4408908
580,2.712486,2.4781473,2.2433157,1.5636477,2.431413,3.032455,1.4830076,1.4669651,1.609773,2.4264252
581,2.7043402,2.4776049,2.2527988,1.5576379,2.4295301,3.0499008,1.4761988,1.4655048,1.6172763,2.4075015
582,2.6993084,2.4720345,2.2409992,1.5596976,2.4327862,3.0436368,1.4778577,1.4669065,1.6192485,2.3940446
583,2.6923,2.4650261,2.2346208,1.5635407,2.427719,3.0456953,1.477628,1.4759122,1.6180979,2.3755448
584,2.6909976,2.4630525,2.2177217,1.5577426,2.4291303,3.0411942,1.479346,1.4579988,1.6132686,2.3500187
585,2.684177,2.464168,2.2283561,1.5518454,2.4250402,3.0426323,1.480597,1.4700313,1.6139078,2.3454492
586,2.679526,2.4576554,2.2169576,1.5568627,2.426875,3.0251868,1.4804492,1.4595346,1.622244,2.3288102
587,2.6738365,2.4511082,2.213562,1.555604,2.4196112,3.038486,1.4717802,1.4727551,1.621221,2.329461
588,2.668885,2.4478862,2.2022755,1.5515617,2.4168937,3.0333917,1.4580163,1.4666325,1.6101631,2.336701
589,2.6626,2.4491806,2.2127242,1.5516242,2.4172707,3.0267637,1.4737301,1.4669178,1.6257206,2.340456
590,2.658538,2.442043,2.2229922,1.5595758,2.4143846,3.0299213,1.4765836,1.4651756,1.6236709,2.34138
591,2.6535757,2.44267,2.2245028,1.5476185,2.413049,3.025698,1.4733825,1.4695687,1.6105725,2.352854
592,2.6501992,2.4324193,2.2239807,1.5540012,2.4200912,3.022445,1.4612434,1.4680958,1.6283666,2.3374937
593,2.6488311,2.4342358,2.2106786,1.5555656,2.410486,3.0302956,1.4729553,1.4593732,1.6279409,2.3255575
594,2.6401806,2.4270904,2.2031589,1.566249,2.4053335,3.019379,1.4528276,1.4667262,1.6181118,2.306316
595,2.6412685,2.425125,2.2036092,1.5539626,2.4064844,3.023966,1.4577626,1.4669188,1.6253651,2.3076348
596,2.6295674,2.4111776,2.2154977,1.564366,2.4042475,3.0154674,1.4693154,1.4704367,1.6187059,2.2986732
597,2.6285286,2.4147317,2.1990664,1.5464853,2.4009755,3.0208974,1.4664031,1.4628648,1.6169024,2.2976718
598,2.6263463,2.4071243,2.2081413,1.551701,2.4064271,3.009296,1.4727862,1.4566967,1.618971,2.2947588
599,2.6260417,2.411912,2.2152574,1.543965,2.4034755,3.0168228,1.4791839,1.4611803,1.6141264,2.2834764
600,2.6195245,2.3923218,2.2002,1.5596596,2.40769,3.0240715,1.4702458,1.4559644,1.6181635,2.2983313
601,2.6129203,2.3911738,2.2190726,1.5564684,2.4045908,3.0099902,1.469221,1.4703722,1.6054771,2.2951994
602,2.6147866,2.3862886,2.1968563,1.5633597,2.399938,3.012915,1.4545954,1.4629104,1.6245288,2.2881904
603,2.6089468,2.368352,2.2084174,1.5539315,2.3960698,3.0062866,1.4655209,1.4761062,1.620777,2.2809167
604,2.6020374,2.3589525,2.2029321,1.5601391,2.4020894,3.0092404,1.4601038,1.4682598,1.624112,2.2729354
605,2.5990644,2.3534436,2.2167752,1.5558506,2.3981164,3.0003412,1.4715122,1.4573302,1.6170508,2.2648504
606,2.5982664,2.3434286,2.21801,1.5460176,2.3938591,3.0114067,1.4725397,1.4649596,1.6128871,2.2549279
607,2.5974393,2.3315604,2.2097797,1.5524698,2.3935146,3.0062563,1.4736079,1.4554557,1.6205297,2.2522252
608,2.5908346,2.3118849,2.2140727,1.5456784,2.4034336,3.0081692,1.4745308,1.4656149,1.6210998,2.2374334
609,2.588324,2.2984374,2.204461,1.5407778,2.3927803,3.0076504,1.4636244,1.4605093,1.6134915,2.2251487
610,2.584821,2.2728617,2.2000952,1.545646,2.3976486,3.008232,1.4600152,1.4651141,1.6211319,2.2172585
611,2.5793064,2.251012,2.197294,1.5491782,2.392802,3.0062373,1.4629682,1.4697042,1.6117682,2.2172248
612,2.5827618,2.2163215,2.204377,1.542604,2.4021645,2.9971793,1.4701734,1.4620621,1.6226282,2.1978402
613,2.5777097,2.191697,2.2108495,1.5376312,2.3925288,3.010685,1.4720404,1.4673105,1.6175585,2.1931248
614,2.5727646,2.1527765,2.2034786,1.5571315,2.393398,2.997439,1.4704947,1.45547,1.6200544,2.1749046
615,2.5747702,2.1140034,2.2156613,1.5448459,2.3932698,2.9999335,1.4700632,1.4570312,1.6164021,2.164219
616,2.5710416,2.056549,2.2138777,1.5467072,2.3817701,3.0018957,1.470148,1.4704069,1.6145645,2.143187
617,2.5659401,2.0208952,2.1978598,1.5470113,2.3917437,3.003188,1.4612715,1.4696832,1.6177704,2.128391
618,2.5664575,1.981318,2.2085238,1.5466852,2.3886237,2.9957387,1.4694066,1.469077,1.6202365,2.1181076
619,2.5599382,1.9694818,2.1991456,1.5392097,2.3904734,2.99762,1.4605181,1.4621798,1.6189637,2.0972266
620,2.5596719,1.9466702,2.2059915,1.5455259,2.385019,2.9830787,1.4716586,1.4647307,1.6097106,2.0735135
621,2.5551178,1.904773,2.2082217,1.5399964,2.3848538,3.0004356,1.4664487,1.4638155,1.6172817,2.0872288
622,2.5555968,1.8744085,2.2012796,1.5412585,2.3915613,2.998308,1.4680923,1.4654485,1.6192671,2.0959353
623,2.5494118,1.8527111,2.200486,1.5462401,2.3870263,3.004862,1.4687543,1.474224,1.6182137,2.1019776
624,2.5502589,1.844231,2.1915743,1.5399582,2.3913546,3.0008042,1.4697798,1.4566101,1.6134398,2.1003175
625,2.5483022,1.8480675,2.2096512,1.5358931,2.3874726,3.001469,1.4718344,1.4685065,1.614039,2.1183355
626,2.5445163,1.8343204,2.2002015,1.5407953,2.3904383,2.985021,1.4726894,1.457955,1.6219146,2.1039958
627,2.5427082,1.8339056,2.1971498,1.5395758,2.382711,3.0016663,1.4642732,1.4716626,1.6210859,2.1078656
628,2.5419073,1.8245957,2.1831598,1.5351659,2.3801532,2.9998925,1.4511652,1.4659386,1.6099604,2.0955272
629,2.5360577,1.8296463,2.1892643,1.5357876,2.3823762,2.994787,1.4667057,1.4658134,1.6256245,2.0822818
630,2.535783,1.8243903,2.1979308,1.544269,2.3803144,2.9985387,1.4698008,1.4639819,1.6238122,2.0739496
631,2.531656,1.8223251,2.1977339,1.5325159,2.380292,2.9988894,1.4673014,1.4687097,1.6106771,2.082244
632,2.530174,1.8112403,2.1975307,1.5387028,2.3913934,2.9937496,1.4551846,1.4668815,1.6280994,2.0771427
633,2.5311196,1.8146963,2.1902635,1.5408643,2.379516,3.0030057,1.467399,1.4582216,1.6280189,2.0821269
634,2.5269587,1.8154348,2.1820705,1.552055,2.3758602,2.9931996,1.4469625,1.4655739,1.6181972,2.0701237
635,2.5302207,1.8150529,2.185292,1.540168,2.3777995,2.9996853,1.4522588,1.4658679,1.6254469,2.0821269
636,2.5211706,1.7942917,2.1983893,1.550525,2.3761454,2.991362,1.4646392,1.4695002,1.618584,2.080313
637,2.5209856,1.8155534,2.1829844,1.5323397,2.3713715,2.9982555,1.461516,1.4618081,1.6167269,2.0821111
638,2.5185156,1.801643,2.1925719,1.5380836,2.37984,2.9892628,1.4684272,1.4554282,1.6190231,2.0728774
639,2.5214753,1.8065444,2.1997437,1.5303082,2.37596,2.9969907,1.4755212,1.460056,1.6143152,2.0678983
640,2.5184388,1.7992058,2.1826622,1.5466272,2.3841426,3.0064564,1.4666021,1.454893,1.6181501,2.0812347
641,2.5120807,1.7969884,2.202141,1.5435978,2.3805814,2.9936929,1.4653988,1.4692056,1.6053761,2.078159
642,2.51625,1.80086,2.178754,1.5508183,2.3755875,2.998547,1.450726,1.4617003,1.6245191,2.0696955
643,2.5119774,1.7914406,2.1897554,1.5412713,2.371241,2.990347,1.4618894,1.47538,1.6206629,2.0674217
644,2.5062528,1.7891784,2.186362,1.547847,2.3812919,2.9957783,1.4566722,1.467268,1.6240337,2.0649073
645,2.507005,1.8075727,2.1999438,1.5437114,2.3764987,2.987672,1.4680784,1.4563513,1.6168886,2.0557966
646,2.508577,1.809229,2.2016456,1.5339148,2.372067,3.000801,1.4695013,1.4638724,1.6128044,2.0649054
647,2.508627,1.7975676,2.19495,1.5409168,2.3722258,2.9949613,1.4699891,1.4544947,1.6205014,2.0625129
648,2.5037544,1.8009393,2.1996005,1.5339032,2.3836532,2.9974797,1.4713893,1.4644204,1.6210272,2.0588007
649,2.500149,1.7975847,2.1899924,1.5294671,2.3717916,2.9989018,1.4606091,1.4595715,1.6134268,2.0621789
650,2.5016034,1.801211,2.185303,1.5341862,2.3783789,2.998552,1.4565781,1.4641558,1.6209497,2.059168
651,2.496894,1.8064917,2.1828797,1.5377933,2.3738294,2.9973187,1.460142,1.4687967,1.6114829,2.0696003
652,2.5016208,1.7930105,2.189591,1.5313433,2.3840277,2.9891918,1.4674929,1.4608129,1.6224759,2.0590513
653,2.4964485,1.803586,2.1957626,1.5270842,2.374722,3.0031953,1.4696238,1.4663821,1.617485,2.0664742
654,2.4933367,1.8041528,2.1884356,1.5466251,2.3751085,2.9912705,1.4678652,1.4544348,1.6201128,2.061303
655,2.4973562,1.8038895,2.1995802,1.5343151,2.3750532,2.99372,1.467383,1.4561447,1.6163639,2.0650203
656,2.4948053,1.7878932,2.197949,1.535976,2.3636088,2.9956474,1.4675634,1.4696105,1.6144482,2.0562873
657,2.4899948,1.7920805,2.1838071,1.5368098,2.3741877,2.9979968,1.4586995,1.4685614,1.6178257,2.061707
658,2.4908805,1.787436,2.194779,1.5367938,2.3706384,2.9905105,1.4670135,1.4681791,1.6200339,2.0668163
659,2.4861906,1.8012727,2.185464,1.5289629,2.3725035,2.9925263,1.458239,1.4616833,1.6188482,2.0583782
660,2.4850411,1.8050271,2.191497,1.5357225,2.369439,2.9779642,1.4694887,1.4642783,1.6095986,2.0443175
661,2.4811604,1.7873088,2.1937156,1.5303493,2.3689377,2.995441,1.4643675,1.4628289,1.6172045,2.0603423
662,2.4840066,1.7930874,2.187998,1.5314872,2.3757215,2.9939308,1.4657822,1.4646142,1.6191337,2.060203
663,2.4778824,1.7898766,2.1863892,1.5368063,2.3716435,3.001387,1.4666538,1.4735694,1.6180435,2.0625713
664,2.4808226,1.7956328,2.1778355,1.5302916,2.3777707,2.997728,1.4675958,1.4555651,1.613257,2.0534027
665,2.479103,1.8061521,2.196388,1.5269884,2.3721218,2.9980335,1.469858,1.4677653,1.613936,2.0649865
666,2.4754717,1.7925663,2.1862779,1.53183,2.3761625,2.9810538,1.4709293,1.4571021,1.6216235,2.0573308
667,2.47467,1.793368,2.1842916,1.5307254,2.3686087,2.9984963,1.4621197,1.471108,1.620899,2.064542
668,2.4759817,1.7844124,2.1693988,1.5259265,2.3648994,2.9970467,1.4488584,1.4651477,1.6097261,2.059467
669,2.4693508,1.796098,2.1757784,1.5268763,2.367793,2.9922204,1.4647166,1.464744,1.6254287,2.0568001
670,2.469661,1.7984138,2.1848304,1.5357299,2.365962,2.9954774,1.4676511,1.4631177,1.6236521,2.0546637
671,2.4654655,1.8036193,2.1840792,1.5241579,2.3672073,2.9968746,1.4652739,1.4682115,1.610583,2.0673537
672,2.463646,1.7980548,2.1834912,1.5301768,2.3792384,2.990164,1.4531374,1.4662367,1.6278002,2.0615075
673,2.4654112,1.8044256,2.1779823,1.532668,2.3668904,3.0000067,1.4655424,1.4573014,1.6278703,2.064771
674,2.4632227,1.8051846,2.1692247,1.5439966,2.3638513,2.9897609,1.4450287,1.4648837,1.6180084,2.0494041
675,2.4664545,1.8055668,2.172394,1.5325351,2.366304,2.9966414,1.4501917,1.4648682,1.6252129,2.0610754
676,2.458278,1.7829953,2.1849415,1.5427644,2.3648953,2.9880672,1.462834,1.4689927,1.6183845,2.0573645
677,2.4580157,1.8023863,2.1704433,1.524506,2.3597322,2.9953995,1.4596827,1.461069,1.6165066,2.0607703
678,2.454032,1.7935401,2.1795628,1.5304589,2.3689303,2.9865224,1.4667104,1.4545738,1.6188478,2.0506938
679,2.4588723,1.7998083,2.1864758,1.5227095,2.3646698,2.9938881,1.4741452,1.4592056,1.6141573,2.0490875
680,2.455636,1.7918522,2.1705487,1.5394007,2.373058,3.0033784,1.4652516,1.4537662,1.6179879,2.064626
681,2.44835,1.7915053,2.189282,1.5364455,2.3704438,2.991061,1.4638252,1.4684414,1.605187,2.0629547
682,2.4533126,1.7964615,2.165995,1.5439047,2.3655837,2.99607,1.4490516,1.4612631,1.6242806,2.057558
683,2.4487689,1.7861369,2.1768606,1.5342072,2.361113,2.9870834,1.4602239,1.4749576,1.6203666,2.0572808
684,2.442817,1.78335,2.1738987,1.5411131,2.371988,2.9924898,1.4551288,1.4668742,1.6237562,2.055169
685,2.445855,1.8040109,2.1869907,1.5370451,2.3670456,2.9843833,1.4665484,1.4556147,1.6165384,2.0463014
686,2.447729,1.8054527,2.188535,1.5272555,2.3640726,2.997474,1.4681661,1.4633682,1.6125213,2.0545123
687,2.4469104,1.7939498,2.1825168,1.5346475,2.363719,2.9921165,1.4683765,1.4540079,1.6202731,2.0529542
